id	title	category	rating	price	link	developer_name	developer_link	img_src_large	img_src_small	description	long_description	num_downloads	published	filesize	software	os	pegi	rating_count	developer_address	related_to
constant.milk.periodapp	생리 달력 - 더데이	Health & Fitness	4.8	free	https://play.google.com/store/apps/details?id=constant.milk.periodapp	HS App	https://play.google.com/store/apps/developer?id=HS+App	//lh3.googleusercontent.com/5JoUr6VEKwD5jkj2uQ_4gL4jYZbF9774iB7hM2-zj77hykz4fXPLRzyzuXTBpBuFCQ=w340	//lh3.googleusercontent.com/5JoUr6VEKwD5jkj2uQ_4gL4jYZbF9774iB7hM2-zj77hykz4fXPLRzyzuXTBpBuFCQ=w170	  alleen Druk op de vereiste om vrouwen te zetten functies gemaakt gebotteld menstruele kalender - The DayVan nu af aan, probeer gewoon te controleren!       	 심플한 생리 달력 - 더데이쓸모없는 기능은 줄이고여자들에게 필요한 기능만 꾹꾹 눌러 담아 만든 생리 달력 - 더데이!이제부터 간단하게 체크해보세요!♡ 생리 달력 - 더데이 기능▶ 내 생리 주기가 정확할까?- 나의 연간 생리일, 가임일, 배란일 기록을 한 눈에 체크!- 생리일, 가임일, 배란일 중 보고 싶은 날만 선택해서 볼 수 있어요.▶ 생리일, 생리 기간 입력은 더욱 더 간단하게!- 간단한 터치만으로 생리일 입력과 생리 기간을 변경할 수 있어요.▶ 그 날까지 얼마나 남았지? - 심플한 생리 정보 화면으로 남은 일수를 체크!- D-Day 표시 기능으로 달력에서 바로 남은 주기 확인!▶ 아무에게도 들키고 싶지 않아!- 나만 볼 수 있게 비밀번호 기능으로 철통 방어!▶ 마음대로 꾸미는 더데이~- 다양한 디자인을 원하는 분들을 위한 테마 설정 기능과 달력 표시 설정 기능을 통해서 마음대로 변경할 수 있어요.▶ 바쁜 일상에 그 날을 깜박하는 당신을 위해- 알람 설정으로 생리일, 가임일, 배란일, 알람 소리에 문구까지 설정할 수 있어요.▶ 생리일이 불규칙한 당신을 위해- 예정일 계산 방법을 고정과 평균으로 나눠서 정확도를 높혔어요- 생리일이 불규칙한 분들은 꼭 생리 설정을 평균으로 변경해서 사용해주세요.▶ 간단하게 메모를 남기고 싶은 당신을 위해- 일상의 정보를 메모와 사진으로 기록하고 달력에서 쉽게 확인할 수 있어요.▶ 핸드폰을 바꿨는데 기록이 남아 있을까?- 구글 드라이브 백업/복구로 핸드폰을 바꿔도 바로 복구 가능!▶ 사랑일, 피임일, 메모는 아이콘으로 간단하게!- 사랑일, 피임일, 메모는 아이콘으로 표시되어 더욱 심플한 달력 화면으로 볼 수 있어요.▶ 아기를 위해서도 필요한 어플!- 임신 설정을 통해 우리 아기를 만나기까지 며칠이 남았는지 확인할 수 있어요.▶ 쉽고 편리한 약 복용 기능- 시간, 종류, 개수 등으로 디테일하게 약 복용 내용을 관리할 수 있어요.그 외에 추가되었으면 하는 부분이나 버그 및 수정 사항이 있으시면언제든지 부담 없이 메일 주세요. 보내주신 귀중한 의견 꼭 참고하도록 하겠습니다!개발자 이메일 : devwlstn@gmail.com권한 설명▶ WRITE_EXTERNAL_STORAGE- 데이터 백업과 메모 내용 엑셀로 빼기를 위해서 필요한 권한입니다.▶ READ_EXTERNAL_STORAGE- 데이터 복구를 위해서 필요한 권한입니다.▶ GET_ACCOUNTS- 구글 드라이브에 백업 할때 필요한 권한입니다. Simple menstrual calendar - The DayUseless feature reducesPress only the features required to put women made bottled menstrual calendar - The Day!From now on, try simply check!♡ menstruation calendar - The Day function▶ do precisely is your menstrual cycle?- My annual saengriil, fertile days, ovulation check the records at a glance!- saengriil, fertile days, you can see you want to see by selecting nalman of ovulation.▶ saengriil, menstruation input is even more simple!- You can change the input and saengriil menstrual period with a simple touch.▶ How much longer until that day?- Simple physiological information, check the number of days remaining in the screen!- Check the remaining period directly from the D-Day calendar display function!▶ deulkigo do not want anyone!- The password feature allows only visible to fiercely defend!▶ The Day to decorate at will -- You can change at will through the theme settings and calendar function display settings feature for those who want a variety of designs.▶ for you to flash the day on a busy day- the saengriil, fertile days, ovulation, the alarm sounds the alarm settings I can set up phrase.▶ The saengriil for your irregular- dividing the due date calculation method, fixed, and I mean broadens accuracy- Please use it saengriil irregular menstruation who has come to change the settings mean.▶ for you simply want to leave a comment- I can see the day-to-day recording information in the notes and photos and easily on the calendar.▶ Can I still record changed my cell phone?- when you change your cell phone can be recovered directly to Google Drive Backup / Recovery!▶ loved one, contraceptives work, notes simply as an icon!- one love, one contraceptive, notes are displayed as icons you can see in a more simple calendar display.▶ Applications need also for the baby!- I can see that a few days are left with a pregnancy set up to meet our baby.▶ Easy and convenient medication feature- to detail the time, type, number, etc. I can manage medication information.As if in addition to the part or have any bugs and fixes toPlease feel free to e-mail any time.Let's just see who sent valuable feedback!Developers Email: devwlstn@gmail.comDescription Permission▶ WRITE_EXTERNAL_STORAGE- the necessary permissions for data backup and a minus memo Excel.▶ READ_EXTERNAL_STORAGE- The necessary permission for data recovery.▶ GET_ACCOUNTS- the necessary permissions when backing up to Google Drive.  	100,000 - 500,000  	June 10, 2017		 1.6.0  	      4.0.3 and up    	PEGI 3	9852	Sangdaewon 3-dong,Jungwon-gu,Seongnam-si,Gyeonggi-do,South Korea	org.iggymedia.periodtracker
com.period.tracker.deluxe	Period Tracker® Deluxe	Health & Fitness	4.7	€ 1,49	https://play.google.com/store/apps/details?id=com.period.tracker.deluxe	GP International LLC	https://play.google.com/store/apps/developer?id=GP+International+LLC	https://lh4.ggpht.com/PwTSjQrk-HKmd6TkwDXep1MAEzD28rNAmm9s76W4V6Yn8iKW807o0BFfOawlY9eKZig=w340	https://lh4.ggpht.com/PwTSjQrk-HKmd6TkwDXep1MAEzD28rNAmm9s76W4V6Yn8iKW807o0BFfOawlY9eKZig=w170	  P Tracker, de gemakkelijkste manier om je ongesteldheid in de gaten te houden!       	" Period Tracker is the easiest way to track your periods! * Press a button at the start of your period every month. Period Tracker logs your dates and calculates the average of your past 3 months' menstrual cycles to predict the start date of your next period. * View your current and future period dates, ovulation and fertile days, your moods and your symptoms in a simple month-view calendar. * Decorate your phone with an icon that looks great on your home screen and that's discreet. It reads simply ""P Tracker."" Period Tracker is FILLED WITH FEATURES. * Take daily notes of moods, symptoms, and intimacy. * Easily view the number of days until next period or number of days late. * Know when you're fertile with flowers that show on your homescreen during your predicted ovulation and eight day ""fertile window."" * Track advanced fertility features such as cervical mucus and positions.* Add a widget to your home screen to show a countdown to your next period * View your data with charts. * Turn on pregnancy mode to count down to your baby's due date. * Personalize your app with your choice of skins.Please email comments and suggestions to support@gpapps.com.Disclaimer: Period Tracker period and fertility forecasts may not be accurate and should not be used to prevent unwanted pregnancy.  To forecast ovulation Period Tracker calculates 14 days before the projected start date of one's next period.  Forecast accuracy depends on a number of factors including how regular one's cycle length is, when one actually ovulates during the cycle, and how many periods have been logged in the app.  Anxiety, stress, diet, nutrition, exercise, environment, medications, age and other factors can also affect one's cycle from month to month.  By downloading this app you agree to the End User License Agreement at http://gpapps.com/support/eula/ .   "	100,000 - 500,000  	June 22, 2017	   Varies with device  	   Varies with device  	   Varies with device    	PEGI 3	16163	39252 Winchester Rd. Murrieta, CA 92563	org.iggymedia.periodtracker
com.dnt7.threeW	생리달력1위 핑크다이어리 (생리/피임/가임기/임신관리)	Health & Fitness	4.6	free	https://play.google.com/store/apps/details?id=com.dnt7.threeW	NHN Entertainment Corp.	https://play.google.com/store/apps/dev?id=9081645972946213311	//lh3.googleusercontent.com/du4cCnWmWZqFV7FEJf97As2-JeVEhY1CcBIOB5JXZT5r2NCHV3CC_M67NHnl5EAZGg=w340	//lh3.googleusercontent.com/du4cCnWmWZqFV7FEJf97As2-JeVEhY1CcBIOB5JXZT5r2NCHV3CC_M67NHnl5EAZGg=w170	  생리예정일/배란일/가임기/임신확률 자동계산, 의사 1:1상담, 여성전용 커뮤니티, 예정일 자동알림, 피임관리, 여성건강정보, 여성병원찾기       	" ▷ 가장 많이 사용하는 국내 1위 생리주기어플▷ 여성전용 익명 커뮤니티 핑다톡, 산부인과 의사 1:1 상담▷ 피임•생리모드, 임신준비모드, 임신모드 여성 생애주기 건강관리▷ 배란일 자동계산으로 오늘의 임신확률, 가임기 확인 ▷ 대한산부인과의사회 공식 어플 ▷ 여성특화 쇼핑몰 핑다몰★ 여성생리달력 1위 핑크다이어리는 저소득층 위기소녀를 위해 지속적으로 생리대를 기부하고 있습니다. ▶ 아주 쉬운 생리주기•피임관리캘린더에서 날짜를 터치하여 생리시작일과 종료일을 등록해 보세요. 다음 생리예정일과 임신가능성이 아주 높은 배란예정일 및 가임기, 오늘의 임신확률을 자동으로 계산해서 알려줍니다. 그 날의 증상과 기분을 보기 편하게 기록할 수 있고, 생리양과 생리통 정도, 사랑기록, 피임약 복용, 예정일 알림은 기본!!▶ 챙겨야 할 소중한 기록관리 매직데이와 체중은 뗄 수 없는 관계, BMI를 통해 비만도를 관리하세요. 그리고 노트에 날씨와 기분, 메모를 기록하고 병원진료일, 약복용 등도 놓치지 않도록 잘 체크하면 나만의 건강노트가 될거에요~!▶ 임신준비모드에서의 배테기, 임테기 및 기초체온 기록 피임약 복용시 하루도 빼먹지 않도록 ‘설정>알림>피임약 복용알림’ 을 설정하는 것 잊지 마세요! 임신을 준비 중인 여성이라면 매일 기초체온을 잰 후 기록해 보세요. 핑크다이어리에서 계산된 예정일과 사랑일을 비교해 본다면 더 유용해요. ▶ 임신모드, 태아 동영상과 초음파 사진 등록기다리고 기다리던 임신! 축하드립니다. ‘설정>캘린더 설정’ 에서 임신모드로 바꿔보세요~ 출산예정일을 입력하면 아기가 태어날 그날까지임신주차(개월)와 D-day를 알려드려요. 태교를 위한 체크리스트도 꼼꼼히 확인하고초음파 사진도 등록해 보세요.   ▶ 소중한 내 기록 안전하게 관리하기! 휴대폰 고장? 초기화? 분실? 걱정마세요. 로그인만으로 나의 소중한 기록을 안전하게 동기화 합니다. ▶ 여성들만의 시크릿 공간 핑다톡 그리고 1:1 의사 상담말못할 고민은 핑다톡에서 닉네임만으로 자유롭게. 그리고, 의사선생님이 직접 답변해주는 ‘디어닥터’에서 여성질환, 피부미용, 임신출산, 피임생리에 대해 편하게 물어보세요. 핑크다이어리 디어닥터는 대한산부인과의사회 전문의와 함께 합니다.▶ 내 주변의 산부인과 & 여성 병원 검색 여성이면 친해져야 하는 여성의원, 산부인과. 내 위치에서 가까운 병원은 어디에 있을까요? 아이콘만 누르면 바로 전화연결이 되고, 위치와 주소를 지도에서 쉽게 볼 수 있어요. 자주 가는 병원은 즐겨찾기에 등록해 놓고 사용하면 편리해요. ▶ 양질의 컨텐츠 ‘매거진’ 이렇게 좋은 알짜 정보, 놓치면 나만 손해!! 피임/생리/임신/출산 등 전문적인 의료정보부터 뷰티 다이어트, 라이프 정보까지 매거진에서 공짜로 받아 보세요! ‘설정>알림>매거진 알림 ON’으로 설정하기! ‘HOT’정보를 배달해 드립니다! ★여성생리달력 핑크다이어리는 여성 건강을 연구하는 전국 산부인과 전문의들의 단체, 대한산부인과의사회의 유일한 공식 어플입니다.★ 그럼 이제 나만의 핑다 공간으로 들어가 볼까요? 생리예정일 어플, 배란예정일 어플, 가임기 계산 어플, 피임 어플, 임신 어플, 비만도 계산 어플, 체중변화 관리어플, 노트 어플 등 이 모든 기능을 여성생리달력 ""핑크다이어리"" 하나로 쉽게 이용할 수 있어요. 핑크다이어리를 사용하는 여러분의 일상이 건강해집니다. 아름다워집니다. 여러분~~지금 바로 핑다 하세요!!* 핑크다이어리(pink diary) 사용 문의 어플을 사용하다가 궁금한 점이 있으면 도움말 메뉴의 ‘문의하기’ 또는 pinkdiary@nhnent.com으로 메일을 보내주세요. * 광고 게재 및 컨텐츠 제휴 문의 pinkdiary@nhnent.com* 필수접근권한 상세- 위치 : 현재 위치에서 가까이 있는 사용자의 게시글을 검색할 수 있습니다. - 카메라 : 사진 첨부를 위해 촬영할 수 있습니다.- 사진 : 기기에 이미지 파일을 업로드할 수 있습니다.----개발자 연락처 :-주소:경기도 성남시 분당구 삼평동 629 NHN 엔터테인먼트 플레이뮤지엄-연락처:1544-6859-사업자 등록 번호:144-81-15549 -통신판매업 신고 번호:제2013-경기성남-1067호(성남시)   "	1,000,000 - 5,000,000  	June 7, 2017		 4.0.4  	      4.2 and up    	PEGI 3	31266	"경기도 성남시 분당구 대왕판교로645번길 16 NHN엔터테인먼트 플레이뮤지엄 463-400

NHN Entertainment Playmuseum, Sampyeong-dong,Bundang-gu,16,Daewangpangyo-ro 645 beon-gil,Seongnam,Gyenonggi,Korea,Republic Of 463-400"	org.iggymedia.periodtracker
mobi.bestracker.getbaby	Easy Pregnancy - Get Baby	Health & Fitness	4.4	free	https://play.google.com/store/apps/details?id=mobi.bestracker.getbaby	Bestracker	https://play.google.com/store/apps/developer?id=Bestracker	//lh3.googleusercontent.com/m2TtL5GUJrNjbhwB33ijIHXkIXJum5y2VXsm9sHlLLlnWc62en_ferwL5GSBnBo9yN8=w340	//lh3.googleusercontent.com/m2TtL5GUJrNjbhwB33ijIHXkIXJum5y2VXsm9sHlLLlnWc62en_ferwL5GSBnBo9yN8=w170	  Zwanger gemakkelijk en krijgen een mooie baby.       	 Want to get pregnant? Want to know the gender of your baby?Easy Pregnancy - Get Baby will help the women try to conceive. It will predict which day you maybe have a baby or not. With Easy Pregnancy - Get Baby, you can also track your period, ovulation and fertile days.Easy Pregnancy - Get Baby will help you to predict your future baby gender. Predict which day maybe have a boy or girl.Features:★ Predict which day you maybe have a baby or not★ Predict the baby gender, a boy or girl★ Predict the next period, fertile and ovulation date★ Backup your data if switching phone★ Track and record your period ★ Export data if needed   	100,000 - 500,000  	August 29, 2016		 1.1.2  	      2.3 and up    	PEGI 3	6015		org.iggymedia.periodtracker
com.veevapps.loseweightin30days	Afvallen In 30 Dagen	Health & Fitness	4.7	free	https://play.google.com/store/apps/details?id=com.veevapps.loseweightin30days	Veev Apps	https://play.google.com/store/apps/developer?id=Veev+Apps	//lh3.googleusercontent.com/pDgtYEMLy5oMX8ekMnD0gcQKrC9ziWyt59ESHplPgk9VJRHZXxcAozLqeExTBZ1eqxs=w340	//lh3.googleusercontent.com/pDgtYEMLy5oMX8ekMnD0gcQKrC9ziWyt59ESHplPgk9VJRHZXxcAozLqeExTBZ1eqxs=w170	  Het trainingsprogramma (oefeningen) en dieet om gewicht te verliezen in 30 dagen       	 We have prepared exercise program and diet to help you lose weight in 30 days. Following this program, you can easily lose weight and make your body more beautiful. Every day, we will increase the load of training, so do not forget about the rest. Exercise is prepared specifically for the home. Anyone can perform them anywhere.You can easily keep track of your weight loss progress and the number of calories burned. Carrying out training plan you will not only be able to remove the extra weight, but also to improve the physical form. We have collected different types of exercises that will help you the most to lose weight (abdominal exercises, exercises for the buttocks, waist, etc.).Key Features:- Training plan for 30 days- Animated exercise demonstration- Diet for 30 days with a daily schedule and various products- Weight Loss Progress- Statistics on the calories burned   	1,000,000 - 5,000,000  	June 8, 2017		 1.7  	      4.0.3 and up    	PEGI 3	10954	Чувашская Республика, г. Чебоксары	org.iggymedia.periodtracker
com.grupoprecedo.calendariomenstrual	Menstruatie Kalender	Health & Fitness	4.3	free	https://play.google.com/store/apps/details?id=com.grupoprecedo.calendariomenstrual	Grupo Precedo	https://play.google.com/store/apps/developer?id=Grupo+Precedo	//lh3.googleusercontent.com/54IVIHEaNpz-Fxiw7kHt99XUv_CBWRDqmfxt0lIHQiO3lSEftRd6Kgkeur82nU1TSVs=w340	//lh3.googleusercontent.com/54IVIHEaNpz-Fxiw7kHt99XUv_CBWRDqmfxt0lIHQiO3lSEftRd6Kgkeur82nU1TSVs=w170	  De menstruatie kalender: zoals je periode, ovulatie en vruchtbare dagen.       	" *** Menstrual Calendar, the Best App to calculate your Menstrual Cycle ***Menstrual Calendar is a free application that provides information about each woman's menstrual cycles (fertile days, ovulation and period) to help her monthly monitoring using the Ogino-Knaus method in order to achieve or avoid pregnancy. Calculations and criteria used by the application to set the cycles are the ones made by the Princeton University, in the United States.According to different studies, the effectiveness of this method as contraceptive reaches 80% in cases where used properly. It is available for all android devices such as phones, smartphones and tablets.Its operation is really simple:1. Enter the requested data.2. Track and keep updated your cycle data.3. Enjoy the ""Menstrual Calendar"" application.5 Benefits on, Why use the ""Menstrual Calendar"" app?✓ Calculator + Calendar = 2 in 1Tired of downloading apps which only have a pregnancy, fertility or ovulation calculator but do not have a calendar to keep tracking? With our Menstrual Calendar app, you will not only calculate your next day period and ovulation, but you will have a schedule that will allow you to keep a good tracking with the ability to add notes with everything that happens every day and keep a record of your menstrual cycle.What does this app includes?1. Ovulation Calculator - Whether if you are looking for a pregnancy or want to avoid getting pregnant, it is necessary for you to know what your day of ovulation is and therefore, the most likely days to carry pregnancy.2. Menstrual Period Calculator (Period Tracker) - Want to know when is your period coming? When will your next period be? It takes an exhaustive and detailed following so you don’t get caught out of guard.3. Pregnancy and Fertility Calculator - Want to get pregnant? Looking for a baby? Know your most fertile and best days to conceive and get pregnant with more probability and effectiveness.4. Menstrual or Period Calendar - Just one click away from your menstrual or period calendar. It will help you to keep all monitored and controlled.5. Notes and Menstrual Cycle History - You do not need a diary, or a personal agenda on paper. Take this app everywhere and you will be able to add notes on each day about anything you want to emphasize: symptoms, moods, temperature, taking contraception (pill), etc ...You can also follow your graphics and menstrual cycle history allowing you to see the regularity of your menstrual period.✓ It's FREE!Yes, as you read it, an app with ovulation, menstruation and pregnancy calculator with calendar completely free and in English.✓ Easy to use, fast and reliable!The Menstrual Calendar app is optimized and tested by professionals so the experience of use could be outstanding. If you had any problem, error or bug while using it, please write to grupoprecedo@gmail.com and we will do our best to help you.✓ You can use it daily and whenever you want. There are no limits!✓ Share it on Twitter, Facebook or Google Plus with all your known, family and friends. Sure they will thank you ;)This app is for guidance only and it should never replace the advice and indications of a medical professional. Please, if you have any doubt or problems, consult your gynecologist.  Please, if you like this app, leave us your ""feedback"": a message, review and/or the score you think we deserve. It will help us a lot to keep growing. Thanks a lot and we hope you enjoy our app! :)   "	100,000 - 500,000  	June 22, 2017		 1.0.19  	      4.0.3 and up    	PEGI 3	1701	Calle Aguadulce 13, Portal 3, 2E - 35004 Las Palmas de Gran Canaria, España.	org.iggymedia.periodtracker
pl.bella.kalendarzyk	Bella Period Calendar	Health & Fitness	4.2	free	https://play.google.com/store/apps/details?id=pl.bella.kalendarzyk	3xW	https://play.google.com/store/apps/developer?id=3xW	//lh3.googleusercontent.com/GKOYMLI3nlMp5jwwOdIGc6p60_1FWK-oFgiKbIpLEPjP28iAWjUgJyk1AtlDVlgCI_g=w340	//lh3.googleusercontent.com/GKOYMLI3nlMp5jwwOdIGc6p60_1FWK-oFgiKbIpLEPjP28iAWjUgJyk1AtlDVlgCI_g=w170	  Bella Period Calendar - het is eenvoudig om te voorspellen wanneer de volgende periode zal zijn.       	 BELLA menstrual calendar:Do you want to know when your period starts? Or perhaps you need to know when your fertile days start in the coming month? Thanks to this free application you will be able to make a note of your cycle on your smartphone which you carry around with you almost all the time.   Ovulation, infertile days or the menstruation itself will not surprise you anymore. The Bella menstrual calendar allows you to update the data, set reminders about, for example, taking the pill or describe the symptoms of the last period. The safety, comfort and convenience of this tool mean that you will never forget about your important days again. Explore the application’s options and functionalities.Take control!The application’s heart is its main screen. It shows you the current day of your menstrual cycle and informs you when your fertile days and period approach. Thanks to the information appearing on the main screen, you will take control and feel much safer.Your cycle, our support:The registration option presents a monthly prognosis of your cycle, prognosis for the subsequent months as well as the possibility of previewing the archived entries concerning the previous cycles. Notes, symptoms and mood!You will be able to describe every day of your cycle by using your own notes and registering symptoms (e.g. heavy bleeding, stomach pain, headache) and moods (e.g. happy, sad, and sleepy).The register:It is the place where all the data related with every cycle (past and forecast) is gathered. The data is divided into past, prognoses and statistics. The past option helps you to analyse how the length of your period has been changing over the last few months. The chronological prognoses indicate when the next period starts and help determining the start dates of your cycles for the next 6 months. The statistics option is a transparent presentation of the most important numbers related to your cycle, which shows you, amongst others, the number of occurring symptoms and moods accompanying your periods as well as the minimum, maximum and average duration of your cycle. Period prognosis: You can choose the way in which the application predicts your periods. You can choose between the two following options: the mean values registered during previous cycles calculated on the basis of archived data from the application or the constant values, in which the cycle’s and period’s duration are defined by yourself. You will not miss an approaching period anymore.This is thanks to the notification option which can be personalized and adjusted to your needs. Thanks to the notifications you will know when your fertile days, period or ovulation approach. You can also set a notification reminding you to take your pill. Do you like feeling safe? Your data likes it, too. That’s why you can save a copy of your data on a safe server. If you replace or lose your smartphone, you will be able to retrieve the up-to-date data regarding your cycle into the newly installed application in a fast and convenient manner.   	100,000 - 500,000  	June 14, 2017	   Varies with device  	   Varies with device  	   Varies with device    	PEGI 3	2334		org.iggymedia.periodtracker
miracle.women.calendar	Miracle Women`s Calendar	Health & Fitness	4.7	free	https://play.google.com/store/apps/details?id=miracle.women.calendar	Miracle Health Apps	https://play.google.com/store/apps/developer?id=Miracle+Health+Apps	//lh3.googleusercontent.com/7ShCdiQ4R9UzMYLV7SiUYMvf5tVfpLmFi-kt0CDA7o_VHAC_IZWhVIqMYcG4Rz9oNAn8=w340	//lh3.googleusercontent.com/7ShCdiQ4R9UzMYLV7SiUYMvf5tVfpLmFi-kt0CDA7o_VHAC_IZWhVIqMYcG4Rz9oNAn8=w170	  Houd kalm en vertrouw deze perioden tracker met uw intieme kwesties!       	 Elegant and smart just like you - this period tracker for women checks for your cycle and you can manage your life without doubts. It doesn’t matter whether you have regular or irregular periods, try the perfectly designed period diary app to track period, fertile days and ovulation!WANT TO KNOW WHEN TO EXPECT NEW PERIODS?Menstrual period calculator will figure out your monthly period cycle length and predict the beginning of your next period. Nice period calendar tracker clearly represents periods info as well as fertility and ovulation days.You can choose the most suitable look of the period helper for you! RECORD EVERYTHING THAT MATTERSLog symptoms, mood and sex in this cute period diary for girls and women. Keep an eye on your period history and never get caught off guard by your period again. Edit your records and settings easily in this periods and ovulation tracker app. Move promptly between calendar days in order to see the history of your periods cycle. This handy and smart period planner will surely make your life much easier and more comfortable.GET NOTIFICATIONS TO BE AWARESet the period date reminder and get timely notifications of your upcoming menstruation. The period ovulation tracker will allow you to set the best time to get pregnant. Periods reminder is also indispensable for everyone who likes to take everything under control. With this impeccable period and ovulation tracker for irregular periods you'll never be taken by surprise anymore. The period widget will be always at hand!TAKE IT JUST IN TIMESmart women always take care of their health and take all precautions against an unwanted pregnancy. If you're one of them, this pill reminder app will be your best assistant in taking your contraceptive on schedule. We know you're a modern busy woman with an interesting job and lots of new activities every day. You can't physically remember everything! With this pill reminder you'll be confident in your birth control and never miss a pill.KEEP IT SECRETNo private information will leak with Miracle Woman's Calendar. You can just put a password on all your records to keep your data in secret from curious eyes in this period diary free. Conceal your irregular period problem in this secure women periods diary. We've created a perfect period guide you can trust like yourself!Main features of Miracle Woman's Calendar are:- Intuitive interface and lovely design created specially for women- Fully customized period diary app for free!- Faultless period reminder (menstruation, fertility days, luteal phase )- Pill reminder with precise settings- Ovulation calculator for pregnancy planning- Extremely handy period tracker widgetInstall this periods app and take your life in your won hands once and for all!   	50,000 - 100,000  	June 21, 2017		 1.9  	      4.0.3 and up    	PEGI 3	579		org.iggymedia.periodtracker
com.glow.android	Glow ovulatie vruchtbaarheid	Health & Fitness	4.6	free	https://play.google.com/store/apps/details?id=com.glow.android	Glow Inc	https://play.google.com/store/apps/dev?id=5645706041873155457	//lh3.googleusercontent.com/9YTnIdYCpi_jQyjfwAY4N-lmDTnkv7w447nCc86M9ydNl_fthCcKvFbG1TbEtWZUrYc=w340	//lh3.googleusercontent.com/9YTnIdYCpi_jQyjfwAY4N-lmDTnkv7w447nCc86M9ydNl_fthCcKvFbG1TbEtWZUrYc=w170	  Bewaak uw vruchtbaarheid met Glow, je menstruatie en de ovulatie tracker.       	 Glow is the world’s best period and ovulation tracker, fertility calendar app. Glow helps women learn about their fertility and improve their reproductive health, whether trying to conceive or avoiding pregnancy. Glow is an ovulation tracker that also records your period, mood, symptoms, sex, and medications, and assists those undergoing fertility treatments like IVF or IUI.Winner of 2014 Webby for best Health & Fitness app, Glow is an elegant, data-driven fertility tracker & ovulation tracker designed to help you monitor and improve your reproductive health.IMPROVE WOMEN’S HEALTH+ Innovative ovulation tracker and fertility charts, powered by sophisticated data analysis.+ Predict your peak fertility days and upcoming period with a period tracker that gets smarter over time.+ Community and partner support, not found in any other ovulation or period tracker.+ Personalized reproductive health and fertility insights based on your ovulation, period timing, and other health data.+ Reminders for your medications, birth control and/or other contraception.POWER FEATURES+ Sync your health profile (including fertility data and ovulation days) to the cloud.+ Sync with other apps like MyFitnessPal and Google Fit.+ Fertility treatment support for IVF or IUI patients.+ Partnership with leading fertility clinics such as Boston IVF, Shady Grove Fertility and RMA NY.+ More than an ovulation tracker - the only fertility tracker and period tracker that focuses on overall women’s health.TRACK YOUR SYMPTOMS + Five-day and monthly calendar views show your next fertile window, ovulation days, and upcoming period.+ Set medication, contraception, ovulation and period reminders.+ Daily log helps you track over 40 different health signals, including BBT, cervical mucus, sleep, stress, weight, exercise and more.+ Make beautiful charts of your menstrual cycle, ovulation and fertility data.+ Review past periods, and ovulation dates to better understand your fertility.UNPARALLELED SUPPORT+ Get support from the unique and vibrant Glow Community, unmatched by other fertility tracker or period tracker, ovulation calendar.+ Continue your journey on Glow Nurture, Glow’s pregnancy app.+ Mirror app for your partner - because fertility’s a team sport!GLOW FIRSTGlow First is for those wanting to have a baby as soon as possible. If you choose to join and don’t get pregnant, you will receive funds to help cover the cost of your infertility screening.CONNECT WITH USWeb - http://www.glowing.com Facebook - http://www.facebook.com/glow Twitter - @GlowHQInstagram - @GlowHQPinterest - @GlowHQIf you are having technical issues or have any questions, we're here to help. Please send us an email to: support@glowing.com.   	1,000,000 - 5,000,000  	June 23, 2017	   Varies with device  	   Varies with device  	   Varies with device    	PEGI 3	48207	140 2nd Street, 3rd Floor, San Francisco, CA 94105	org.iggymedia.periodtracker
com.cg.android.ptracker	Period Tracker	Health & Fitness	4.4	free	https://play.google.com/store/apps/details?id=com.cg.android.ptracker	Sevenlogics, INC	https://play.google.com/store/apps/developer?id=Sevenlogics,+INC	//lh3.googleusercontent.com/9eHOG8WoG0BDPN3sLTuhqjdbgij_owJSJ6Qg-dGARqWtBaQ0yaCvGhKTbv2NcP0lrYE=w340	//lh3.googleusercontent.com/9eHOG8WoG0BDPN3sLTuhqjdbgij_owJSJ6Qg-dGARqWtBaQ0yaCvGhKTbv2NcP0lrYE=w170	  De beste periode bijhouden app op Android!       	 The best period tracking app on Android!Period Tracker is a classy, pleasant, and discrete interface to track your periods, daily moods, health symptoms, notes, and even the weather, so you can see how they correlate to your cycle days.It's easy to see predicted periods and fertility days - essential for planning dates and vacations and avoiding unpleasant surprises!A menstrual cycle tracker with style - various beautiful themes, fonts, mood and symptom icons are available to match your personality or mood.------------Features------------• easy way to track period, moods, health symptoms, weight, temperature, weather, notes, medications and pregnancy• daily photo taking to remember each day by• lists of past and predicted period and fertility periods• beautiful themes and fonts to choose from• custom symptoms and moods• reminders for the upcoming period and fertile days• general reminders• pregnancy mode• graphs for fertility, temperature, weight, moods and symptoms against the period days• graphs for period duration and cycle length• flip through the screens to read entries as a health diaryTrack periods gracefully with Period Tracker app.   	100,000 - 500,000  	November 21, 2016		 1.0.1169-291c05f  	      5.0 and up    	PEGI 3	12054	"1300 Valley Vista Dr. Suite 208
Diamond Bar, CA 91765"	org.iggymedia.periodtracker
